"origin_poi_id","dest_poi_id","period_label","period_hour","time_offset_sec","timestamp","origin_poi_name","dest_poi_name","flow_users"
"POI_11","POI_4","offpeak",11,2,"2025-01-01 11:00:02","Fori_NW_Corridor","Arco_di_Costantino",1
"POI_3","POI_5","offpeak",11,2,"2025-01-01 11:00:02","Fori_Imperiali_Access","Via_Labicana_East",1
"POI_5","POI_5","offpeak",11,2,"2025-01-01 11:00:02","Via_Labicana_East","Via_Labicana_East",10
"POI_7","POI_5","offpeak",11,2,"2025-01-01 11:00:02","Parco_Oppio_North","Via_Labicana_East",1
"POI_11","POI_5","offpeak",11,2,"2025-01-01 11:00:02","Fori_NW_Corridor","Via_Labicana_East",1
"POI_6","POI_6","offpeak",11,2,"2025-01-01 11:00:02","Ludus_Magnus_NE","Ludus_Magnus_NE",5
"POI_8","POI_6","offpeak",11,2,"2025-01-01 11:00:02","Basilica_Massenzio_West","Ludus_Magnus_NE",1
"POI_7","POI_7","offpeak",11,2,"2025-01-01 11:00:02","Parco_Oppio_North","Parco_Oppio_North",4
"POI_8","POI_8","offpeak",11,2,"2025-01-01 11:00:02","Basilica_Massenzio_West","Basilica_Massenzio_West",10
"POI_8","POI_9","offpeak",11,2,"2025-01-01 11:00:02","Basilica_Massenzio_West","Via_San_Gregorio_South",1
"POI_9","POI_9","offpeak",11,2,"2025-01-01 11:00:02","Via_San_Gregorio_South","Via_San_Gregorio_South",8
"POI_5","POI_10","offpeak",11,2,"2025-01-01 11:00:02","Via_Labicana_East","Celio_Vibenna_SW",1
"POI_10","POI_10","offpeak",11,2,"2025-01-01 11:00:02","Celio_Vibenna_SW","Celio_Vibenna_SW",10
"POI_11","POI_11","offpeak",11,2,"2025-01-01 11:00:02","Fori_NW_Corridor","Fori_NW_Corridor",6
"POI_1","POI_1","offpeak",11,3,"2025-01-01 11:00:03","Colosseo_Monument","Colosseo_Monument",7
"POI_2","POI_1","offpeak",11,3,"2025-01-01 11:00:03","Colosseo_Metro","Colosseo_Monument",1
"POI_3","POI_1","offpeak",11,3,"2025-01-01 11:00:03","Fori_Imperiali_Access","Colosseo_Monument",1
"POI_1","POI_2","offpeak",11,3,"2025-01-01 11:00:03","Colosseo_Monument","Colosseo_Metro",1
"POI_2","POI_2","offpeak",11,3,"2025-01-01 11:00:03","Colosseo_Metro","Colosseo_Metro",10
"POI_5","POI_2","offpeak",11,3,"2025-01-01 11:00:03","Via_Labicana_East","Colosseo_Metro",1
"POI_9","POI_2","offpeak",11,3,"2025-01-01 11:00:03","Via_San_Gregorio_South","Colosseo_Metro",1
"POI_3","POI_3","offpeak",11,3,"2025-01-01 11:00:03","Fori_Imperiali_Access","Fori_Imperiali_Access",6
"POI_4","POI_4","offpeak",11,3,"2025-01-01 11:00:03","Arco_di_Costantino","Arco_di_Costantino",14
"POI_5","POI_5","offpeak",11,3,"2025-01-01 11:00:03","Via_Labicana_East","Via_Labicana_East",9
"POI_9","POI_5","offpeak",11,3,"2025-01-01 11:00:03","Via_San_Gregorio_South","Via_Labicana_East",1
"POI_6","POI_6","offpeak",11,3,"2025-01-01 11:00:03","Ludus_Magnus_NE","Ludus_Magnus_NE",6
"POI_10","POI_6","offpeak",11,3,"2025-01-01 11:00:03","Celio_Vibenna_SW","Ludus_Magnus_NE",1
"POI_4","POI_7","offpeak",11,3,"2025-01-01 11:00:03","Arco_di_Costantino","Parco_Oppio_North",1
"POI_7","POI_7","offpeak",11,3,"2025-01-01 11:00:03","Parco_Oppio_North","Parco_Oppio_North",4
"POI_5","POI_8","offpeak",11,3,"2025-01-01 11:00:03","Via_Labicana_East","Basilica_Massenzio_West",3
"POI_8","POI_8","offpeak",11,3,"2025-01-01 11:00:03","Basilica_Massenzio_West","Basilica_Massenzio_West",9
"POI_10","POI_8","offpeak",11,3,"2025-01-01 11:00:03","Celio_Vibenna_SW","Basilica_Massenzio_West",1
"POI_11","POI_8","offpeak",11,3,"2025-01-01 11:00:03","Fori_NW_Corridor","Basilica_Massenzio_West",1
"POI_9","POI_9","offpeak",11,3,"2025-01-01 11:00:03","Via_San_Gregorio_South","Via_San_Gregorio_South",7
"POI_11","POI_9","offpeak",11,3,"2025-01-01 11:00:03","Fori_NW_Corridor","Via_San_Gregorio_South",1
"POI_10","POI_10","offpeak",11,3,"2025-01-01 11:00:03","Celio_Vibenna_SW","Celio_Vibenna_SW",9
"POI_8","POI_11","offpeak",11,3,"2025-01-01 11:00:03","Basilica_Massenzio_West","Fori_NW_Corridor",1
"POI_11","POI_11","offpeak",11,3,"2025-01-01 11:00:03","Fori_NW_Corridor","Fori_NW_Corridor",4
"POI_1","POI_1","offpeak",11,4,"2025-01-01 11:00:04","Colosseo_Monument","Colosseo_Monument",8
"POI_4","POI_1","offpeak",11,4,"2025-01-01 11:00:04","Arco_di_Costantino","Colosseo_Monument",2
"POI_2","POI_2","offpeak",11,4,"2025-01-01 11:00:04","Colosseo_Metro","Colosseo_Metro",11
"POI_4","POI_2","offpeak",11,4,"2025-01-01 11:00:04","Arco_di_Costantino","Colosseo_Metro",2
"POI_3","POI_3","offpeak",11,4,"2025-01-01 11:00:04","Fori_Imperiali_Access","Fori_Imperiali_Access",6
"POI_4","POI_4","offpeak",11,4,"2025-01-01 11:00:04","Arco_di_Costantino","Arco_di_Costantino",9
"POI_8","POI_4","offpeak",11,4,"2025-01-01 11:00:04","Basilica_Massenzio_West","Arco_di_Costantino",1
"POI_10","POI_4","offpeak",11,4,"2025-01-01 11:00:04","Celio_Vibenna_SW","Arco_di_Costantino",1
"POI_5","POI_5","offpeak",11,4,"2025-01-01 11:00:04","Via_Labicana_East","Via_Labicana_East",9
"POI_1","POI_6","offpeak",11,4,"2025-01-01 11:00:04","Colosseo_Monument","Ludus_Magnus_NE",1
"POI_6","POI_6","offpeak",11,4,"2025-01-01 11:00:04","Ludus_Magnus_NE","Ludus_Magnus_NE",7
"POI_7","POI_7","offpeak",11,4,"2025-01-01 11:00:04","Parco_Oppio_North","Parco_Oppio_North",5
"POI_8","POI_7","offpeak",11,4,"2025-01-01 11:00:04","Basilica_Massenzio_West","Parco_Oppio_North",1
"POI_8","POI_8","offpeak",11,4,"2025-01-01 11:00:04","Basilica_Massenzio_West","Basilica_Massenzio_West",12
"POI_9","POI_9","offpeak",11,4,"2025-01-01 11:00:04","Via_San_Gregorio_South","Via_San_Gregorio_South",8
"POI_2","POI_10","offpeak",11,4,"2025-01-01 11:00:04","Colosseo_Metro","Celio_Vibenna_SW",1
"POI_4","POI_10","offpeak",11,4,"2025-01-01 11:00:04","Arco_di_Costantino","Celio_Vibenna_SW",1
"POI_10","POI_10","offpeak",11,4,"2025-01-01 11:00:04","Celio_Vibenna_SW","Celio_Vibenna_SW",8
"POI_2","POI_11","offpeak",11,4,"2025-01-01 11:00:04","Colosseo_Metro","Fori_NW_Corridor",1
"POI_5","POI_11","offpeak",11,4,"2025-01-01 11:00:04","Via_Labicana_East","Fori_NW_Corridor",1
"POI_11","POI_11","offpeak",11,4,"2025-01-01 11:00:04","Fori_NW_Corridor","Fori_NW_Corridor",5
"POI_1","POI_1","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Monument","Colosseo_Monument",8
"POI_2","POI_1","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Metro","Colosseo_Monument",1
"POI_1","POI_2","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Monument","Colosseo_Metro",2
"POI_2","POI_2","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Metro","Colosseo_Metro",10
"POI_3","POI_3","offpeak",11,5,"2025-01-01 11:00:05","Fori_Imperiali_Access","Fori_Imperiali_Access",6
"POI_4","POI_4","offpeak",11,5,"2025-01-01 11:00:05","Arco_di_Costantino","Arco_di_Costantino",11
"POI_6","POI_4","offpeak",11,5,"2025-01-01 11:00:05","Ludus_Magnus_NE","Arco_di_Costantino",1
"POI_11","POI_4","offpeak",11,5,"2025-01-01 11:00:05","Fori_NW_Corridor","Arco_di_Costantino",1
"POI_5","POI_5","offpeak",11,5,"2025-01-01 11:00:05","Via_Labicana_East","Via_Labicana_East",8
"POI_5","POI_6","offpeak",11,5,"2025-01-01 11:00:05","Via_Labicana_East","Ludus_Magnus_NE",1
"POI_6","POI_6","offpeak",11,5,"2025-01-01 11:00:05","Ludus_Magnus_NE","Ludus_Magnus_NE",6
"POI_6","POI_7","offpeak",11,5,"2025-01-01 11:00:05","Ludus_Magnus_NE","Parco_Oppio_North",1
"POI_7","POI_7","offpeak",11,5,"2025-01-01 11:00:05","Parco_Oppio_North","Parco_Oppio_North",6
"POI_8","POI_8","offpeak",11,5,"2025-01-01 11:00:05","Basilica_Massenzio_West","Basilica_Massenzio_West",12
"POI_2","POI_9","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Metro","Via_San_Gregorio_South",1
"POI_9","POI_9","offpeak",11,5,"2025-01-01 11:00:05","Via_San_Gregorio_South","Via_San_Gregorio_South",8
"POI_2","POI_10","offpeak",11,5,"2025-01-01 11:00:05","Colosseo_Metro","Celio_Vibenna_SW",1
"POI_10","POI_10","offpeak",11,5,"2025-01-01 11:00:05","Celio_Vibenna_SW","Celio_Vibenna_SW",10
"POI_11","POI_11","offpeak",11,5,"2025-01-01 11:00:05","Fori_NW_Corridor","Fori_NW_Corridor",6
"POI_1","POI_1","offpeak",11,6,"2025-01-01 11:00:06","Colosseo_Monument","Colosseo_Monument",8
"POI_4","POI_1","offpeak",11,6,"2025-01-01 11:00:06","Arco_di_Costantino","Colosseo_Monument",1
"POI_10","POI_1","offpeak",11,6,"2025-01-01 11:00:06","Celio_Vibenna_SW","Colosseo_Monument",1
"POI_2","POI_2","offpeak",11,6,"2025-01-01 11:00:06","Colosseo_Metro","Colosseo_Metro",11
"POI_4","POI_2","offpeak",11,6,"2025-01-01 11:00:06","Arco_di_Costantino","Colosseo_Metro",1
"POI_9","POI_2","offpeak",11,6,"2025-01-01 11:00:06","Via_San_Gregorio_South","Colosseo_Metro",1
"POI_3","POI_3","offpeak",11,6,"2025-01-01 11:00:06","Fori_Imperiali_Access","Fori_Imperiali_Access",6
"POI_10","POI_3","offpeak",11,6,"2025-01-01 11:00:06","Celio_Vibenna_SW","Fori_Imperiali_Access",1
"POI_1","POI_4","offpeak",11,6,"2025-01-01 11:00:06","Colosseo_Monument","Arco_di_Costantino",1
"POI_2","POI_4","offpeak",11,6,"2025-01-01 11:00:06","Colosseo_Metro","Arco_di_Costantino",1
"POI_4","POI_4","offpeak",11,6,"2025-01-01 11:00:06","Arco_di_Costantino","Arco_di_Costantino",11
"POI_10","POI_4","offpeak",11,6,"2025-01-01 11:00:06","Celio_Vibenna_SW","Arco_di_Costantino",1
"POI_5","POI_5","offpeak",11,6,"2025-01-01 11:00:06","Via_Labicana_East","Via_Labicana_East",8
"POI_6","POI_6","offpeak",11,6,"2025-01-01 11:00:06","Ludus_Magnus_NE","Ludus_Magnus_NE",7
"POI_7","POI_7","offpeak",11,6,"2025-01-01 11:00:06","Parco_Oppio_North","Parco_Oppio_North",6
"POI_8","POI_8","offpeak",11,6,"2025-01-01 11:00:06","Basilica_Massenzio_West","Basilica_Massenzio_West",12
"POI_9","POI_9","offpeak",11,6,"2025-01-01 11:00:06","Via_San_Gregorio_South","Via_San_Gregorio_South",8
"POI_7","POI_10","offpeak",11,6,"2025-01-01 11:00:06","Parco_Oppio_North","Celio_Vibenna_SW",1
"POI_10","POI_10","offpeak",11,6,"2025-01-01 11:00:06","Celio_Vibenna_SW","Celio_Vibenna_SW",8
"POI_11","POI_11","offpeak",11,6,"2025-01-01 11:00:06","Fori_NW_Corridor","Fori_NW_Corridor",6
"POI_1","POI_1","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Monument","Colosseo_Monument",7
"POI_5","POI_1","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Colosseo_Monument",1
"POI_2","POI_2","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Metro","Colosseo_Metro",11
"POI_3","POI_3","offpeak",11,7,"2025-01-01 11:00:07","Fori_Imperiali_Access","Fori_Imperiali_Access",7
"POI_8","POI_3","offpeak",11,7,"2025-01-01 11:00:07","Basilica_Massenzio_West","Fori_Imperiali_Access",1
"POI_10","POI_3","offpeak",11,7,"2025-01-01 11:00:07","Celio_Vibenna_SW","Fori_Imperiali_Access",2
"POI_4","POI_4","offpeak",11,7,"2025-01-01 11:00:07","Arco_di_Costantino","Arco_di_Costantino",13
"POI_5","POI_4","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Arco_di_Costantino",1
"POI_1","POI_5","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Monument","Via_Labicana_East",1
"POI_5","POI_5","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Via_Labicana_East",3
"POI_5","POI_6","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Ludus_Magnus_NE",1
"POI_6","POI_6","offpeak",11,7,"2025-01-01 11:00:07","Ludus_Magnus_NE","Ludus_Magnus_NE",7
"POI_1","POI_7","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Monument","Parco_Oppio_North",1
"POI_7","POI_7","offpeak",11,7,"2025-01-01 11:00:07","Parco_Oppio_North","Parco_Oppio_North",6
"POI_1","POI_8","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Monument","Basilica_Massenzio_West",1
"POI_5","POI_8","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Basilica_Massenzio_West",1
"POI_8","POI_8","offpeak",11,7,"2025-01-01 11:00:07","Basilica_Massenzio_West","Basilica_Massenzio_West",11
"POI_11","POI_8","offpeak",11,7,"2025-01-01 11:00:07","Fori_NW_Corridor","Basilica_Massenzio_West",1
"POI_2","POI_9","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Metro","Via_San_Gregorio_South",1
"POI_5","POI_9","offpeak",11,7,"2025-01-01 11:00:07","Via_Labicana_East","Via_San_Gregorio_South",1
"POI_9","POI_9","offpeak",11,7,"2025-01-01 11:00:07","Via_San_Gregorio_South","Via_San_Gregorio_South",8
"POI_11","POI_9","offpeak",11,7,"2025-01-01 11:00:07","Fori_NW_Corridor","Via_San_Gregorio_South",1
"POI_2","POI_10","offpeak",11,7,"2025-01-01 11:00:07","Colosseo_Metro","Celio_Vibenna_SW",1
"POI_4","POI_10","offpeak",11,7,"2025-01-01 11:00:07","Arco_di_Costantino","Celio_Vibenna_SW",1
"POI_10","POI_10","offpeak",11,7,"2025-01-01 11:00:07","Celio_Vibenna_SW","Celio_Vibenna_SW",7
"POI_11","POI_11","offpeak",11,7,"2025-01-01 11:00:07","Fori_NW_Corridor","Fori_NW_Corridor",4
"POI_1","POI_1","offpeak",11,8,"2025-01-01 11:00:08","Colosseo_Monument","Colosseo_Monument",7
"POI_9","POI_1","offpeak",11,8,"2025-01-01 11:00:08","Via_San_Gregorio_South","Colosseo_Monument",1
"POI_2","POI_2","offpeak",11,8,"2025-01-01 11:00:08","Colosseo_Metro","Colosseo_Metro",11
"POI_4","POI_2","offpeak",11,8,"2025-01-01 11:00:08","Arco_di_Costantino","Colosseo_Metro",2
"POI_10","POI_2","offpeak",11,8,"2025-01-01 11:00:08","Celio_Vibenna_SW","Colosseo_Metro",1
"POI_3","POI_3","offpeak",11,8,"2025-01-01 11:00:08","Fori_Imperiali_Access","Fori_Imperiali_Access",9
"POI_5","POI_3","offpeak",11,8,"2025-01-01 11:00:08","Via_Labicana_East","Fori_Imperiali_Access",1
"POI_8","POI_3","offpeak",11,8,"2025-01-01 11:00:08","Basilica_Massenzio_West","Fori_Imperiali_Access",1
"POI_3","POI_4","offpeak",11,8,"2025-01-01 11:00:08","Fori_Imperiali_Access","Arco_di_Costantino",1
"POI_4","POI_4","offpeak",11,8,"2025-01-01 11:00:08","Arco_di_Costantino","Arco_di_Costantino",11
"POI_8","POI_4","offpeak",11,8,"2025-01-01 11:00:08","Basilica_Massenzio_West","Arco_di_Costantino",1
"POI_11","POI_4","offpeak",11,8,"2025-01-01 11:00:08","Fori_NW_Corridor","Arco_di_Costantino",1
"POI_5","POI_5","offpeak",11,8,"2025-01-01 11:00:08","Via_Labicana_East","Via_Labicana_East",3
"POI_8","POI_5","offpeak",11,8,"2025-01-01 11:00:08","Basilica_Massenzio_West","Via_Labicana_East",1
"POI_6","POI_6","offpeak",11,8,"2025-01-01 11:00:08","Ludus_Magnus_NE","Ludus_Magnus_NE",8
"POI_7","POI_7","offpeak",11,8,"2025-01-01 11:00:08","Parco_Oppio_North","Parco_Oppio_North",7
"POI_9","POI_7","offpeak",11,8,"2025-01-01 11:00:08","Via_San_Gregorio_South","Parco_Oppio_North",1
"POI_8","POI_8","offpeak",11,8,"2025-01-01 11:00:08","Basilica_Massenzio_West","Basilica_Massenzio_West",10
"POI_1","POI_9","offpeak",11,8,"2025-01-01 11:00:08","Colosseo_Monument","Via_San_Gregorio_South",1
"POI_8","POI_9","offpeak",11,8,"2025-01-01 11:00:08","Basilica_Massenzio_West","Via_San_Gregorio_South",1
"POI_9","POI_9","offpeak",11,8,"2025-01-01 11:00:08","Via_San_Gregorio_South","Via_San_Gregorio_South",9
"POI_10","POI_10","offpeak",11,8,"2025-01-01 11:00:08","Celio_Vibenna_SW","Celio_Vibenna_SW",8
"POI_4","POI_11","offpeak",11,8,"2025-01-01 11:00:08","Arco_di_Costantino","Fori_NW_Corridor",1
"POI_11","POI_11","offpeak",11,8,"2025-01-01 11:00:08","Fori_NW_Corridor","Fori_NW_Corridor",3
"POI_1","POI_1","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Monument","Colosseo_Monument",5
"POI_2","POI_1","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Metro","Colosseo_Monument",2
"POI_3","POI_1","offpeak",11,9,"2025-01-01 11:00:09","Fori_Imperiali_Access","Colosseo_Monument",1
"POI_2","POI_2","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Metro","Colosseo_Metro",11
"POI_4","POI_2","offpeak",11,9,"2025-01-01 11:00:09","Arco_di_Costantino","Colosseo_Metro",1
"POI_7","POI_2","offpeak",11,9,"2025-01-01 11:00:09","Parco_Oppio_North","Colosseo_Metro",1
"POI_8","POI_2","offpeak",11,9,"2025-01-01 11:00:09","Basilica_Massenzio_West","Colosseo_Metro",1
"POI_10","POI_2","offpeak",11,9,"2025-01-01 11:00:09","Celio_Vibenna_SW","Colosseo_Metro",1
"POI_3","POI_3","offpeak",11,9,"2025-01-01 11:00:09","Fori_Imperiali_Access","Fori_Imperiali_Access",9
"POI_4","POI_3","offpeak",11,9,"2025-01-01 11:00:09","Arco_di_Costantino","Fori_Imperiali_Access",1
"POI_5","POI_3","offpeak",11,9,"2025-01-01 11:00:09","Via_Labicana_East","Fori_Imperiali_Access",1
"POI_6","POI_3","offpeak",11,9,"2025-01-01 11:00:09","Ludus_Magnus_NE","Fori_Imperiali_Access",1
"POI_8","POI_3","offpeak",11,9,"2025-01-01 11:00:09","Basilica_Massenzio_West","Fori_Imperiali_Access",1
"POI_2","POI_4","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Metro","Arco_di_Costantino",1
"POI_3","POI_4","offpeak",11,9,"2025-01-01 11:00:09","Fori_Imperiali_Access","Arco_di_Costantino",1
"POI_4","POI_4","offpeak",11,9,"2025-01-01 11:00:09","Arco_di_Costantino","Arco_di_Costantino",11
"POI_8","POI_4","offpeak",11,9,"2025-01-01 11:00:09","Basilica_Massenzio_West","Arco_di_Costantino",1
"POI_1","POI_5","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Monument","Via_Labicana_East",2
"POI_5","POI_5","offpeak",11,9,"2025-01-01 11:00:09","Via_Labicana_East","Via_Labicana_East",3
"POI_6","POI_6","offpeak",11,9,"2025-01-01 11:00:09","Ludus_Magnus_NE","Ludus_Magnus_NE",7
"POI_1","POI_7","offpeak",11,9,"2025-01-01 11:00:09","Colosseo_Monument","Parco_Oppio_North",1
"POI_7","POI_7","offpeak",11,9,"2025-01-01 11:00:09","Parco_Oppio_North","Parco_Oppio_North",7
"POI_8","POI_8","offpeak",11,9,"2025-01-01 11:00:09","Basilica_Massenzio_West","Basilica_Massenzio_West",7
"POI_9","POI_9","offpeak",11,9,"2025-01-01 11:00:09","Via_San_Gregorio_South","Via_San_Gregorio_South",11
"POI_10","POI_9","offpeak",11,9,"2025-01-01 11:00:09","Celio_Vibenna_SW","Via_San_Gregorio_South",1
"POI_10","POI_10","offpeak",11,9,"2025-01-01 11:00:09","Celio_Vibenna_SW","Celio_Vibenna_SW",6
"POI_4","POI_11","offpeak",11,9,"2025-01-01 11:00:09","Arco_di_Costantino","Fori_NW_Corridor",1
"POI_11","POI_11","offpeak",11,9,"2025-01-01 11:00:09","Fori_NW_Corridor","Fori_NW_Corridor",4
"POI_1","POI_1","offpeak",11,10,"2025-01-01 11:00:10","Colosseo_Monument","Colosseo_Monument",8
"POI_2","POI_1","offpeak",11,10,"2025-01-01 11:00:10","Colosseo_Metro","Colosseo_Monument",1
"POI_7","POI_1","offpeak",11,10,"2025-01-01 11:00:10","Parco_Oppio_North","Colosseo_Monument",1
"POI_9","POI_1","offpeak",11,10,"2025-01-01 11:00:10","Via_San_Gregorio_South","Colosseo_Monument",1
"POI_2","POI_2","offpeak",11,10,"2025-01-01 11:00:10","Colosseo_Metro","Colosseo_Metro",13
"POI_3","POI_3","offpeak",11,10,"2025-01-01 11:00:10","Fori_Imperiali_Access","Fori_Imperiali_Access",12
"POI_4","POI_4","offpeak",11,10,"2025-01-01 11:00:10","Arco_di_Costantino","Arco_di_Costantino",12
"POI_5","POI_5","offpeak",11,10,"2025-01-01 11:00:10","Via_Labicana_East","Via_Labicana_East",4
"POI_9","POI_5","offpeak",11,10,"2025-01-01 11:00:10","Via_San_Gregorio_South","Via_Labicana_East",1
"POI_6","POI_6","offpeak",11,10,"2025-01-01 11:00:10","Ludus_Magnus_NE","Ludus_Magnus_NE",7
"POI_8","POI_6","offpeak",11,10,"2025-01-01 11:00:10","Basilica_Massenzio_West","Ludus_Magnus_NE",1
"POI_7","POI_7","offpeak",11,10,"2025-01-01 11:00:10","Parco_Oppio_North","Parco_Oppio_North",7
