"period_label","period_hour","time_offset_sec","serving_bs_id","users_present","active_poi"
"offpeak",11,46,"BS_4",12,1
"offpeak",11,46,"BS_5",16,1
"offpeak",11,46,"BS_6",14,1
"offpeak",11,46,"BS_9",14,1
"offpeak",11,47,"BS_1",28,1
"offpeak",11,47,"BS_10",11,1
"offpeak",11,47,"BS_11",7,1
"offpeak",11,47,"BS_4",10,1
"offpeak",11,47,"BS_5",15,1
"offpeak",11,47,"BS_6",13,1
"offpeak",11,47,"BS_9",16,1
"offpeak",11,48,"BS_1",26,1
"offpeak",11,48,"BS_10",13,1
"offpeak",11,48,"BS_11",7,1
"offpeak",11,48,"BS_4",9,1
"offpeak",11,48,"BS_5",15,1
"offpeak",11,48,"BS_6",15,1
"offpeak",11,48,"BS_9",15,1
"offpeak",11,49,"BS_1",28,1
"offpeak",11,49,"BS_10",15,1
"offpeak",11,49,"BS_11",6,1
"offpeak",11,49,"BS_4",10,1
"offpeak",11,49,"BS_5",12,1
"offpeak",11,49,"BS_6",17,1
"offpeak",11,49,"BS_9",12,1
"offpeak",11,50,"BS_1",28,1
"offpeak",11,50,"BS_10",16,1
"offpeak",11,50,"BS_11",6,1
"offpeak",11,50,"BS_4",11,1
"offpeak",11,50,"BS_5",11,1
"offpeak",11,50,"BS_6",16,1
"offpeak",11,50,"BS_9",12,1
"offpeak",11,51,"BS_1",29,1
"offpeak",11,51,"BS_10",19,1
"offpeak",11,51,"BS_11",5,1
"offpeak",11,51,"BS_4",10,1
"offpeak",11,51,"BS_5",11,1
"offpeak",11,51,"BS_6",14,1
"offpeak",11,51,"BS_9",12,1
"offpeak",11,52,"BS_1",28,1
"offpeak",11,52,"BS_10",19,1
"offpeak",11,52,"BS_11",6,1
"offpeak",11,52,"BS_4",11,1
"offpeak",11,52,"BS_5",10,1
"offpeak",11,52,"BS_6",16,1
"offpeak",11,52,"BS_9",10,1
"offpeak",11,53,"BS_1",27,1
"offpeak",11,53,"BS_10",19,1
"offpeak",11,53,"BS_11",6,1
"offpeak",11,53,"BS_4",11,1
"offpeak",11,53,"BS_5",10,1
"offpeak",11,53,"BS_6",17,1
"offpeak",11,53,"BS_9",10,1
"offpeak",11,54,"BS_1",24,1
"offpeak",11,54,"BS_10",17,1
"offpeak",11,54,"BS_11",7,1
"offpeak",11,54,"BS_4",11,1
"offpeak",11,54,"BS_5",9,1
"offpeak",11,54,"BS_6",22,1
"offpeak",11,54,"BS_9",10,1
"offpeak",11,55,"BS_1",25,1
"offpeak",11,55,"BS_10",16,1
"offpeak",11,55,"BS_11",7,1
"offpeak",11,55,"BS_4",10,1
"offpeak",11,55,"BS_5",9,1
"offpeak",11,55,"BS_6",18,1
"offpeak",11,55,"BS_9",15,1
"offpeak",11,56,"BS_1",26,1
"offpeak",11,56,"BS_10",16,1
"offpeak",11,56,"BS_11",5,1
"offpeak",11,56,"BS_4",10,1
"offpeak",11,56,"BS_5",7,1
"offpeak",11,56,"BS_6",22,1
"offpeak",11,56,"BS_9",14,1
"offpeak",11,57,"BS_1",25,1
"offpeak",11,57,"BS_10",17,1
"offpeak",11,57,"BS_11",5,1
"offpeak",11,57,"BS_4",10,1
"offpeak",11,57,"BS_5",8,1
"offpeak",11,57,"BS_6",20,1
"offpeak",11,57,"BS_9",15,1
"offpeak",11,58,"BS_1",24,1
"offpeak",11,58,"BS_10",18,1
"offpeak",11,58,"BS_11",6,1
"offpeak",11,58,"BS_4",11,1
"offpeak",11,58,"BS_5",8,1
"offpeak",11,58,"BS_6",20,1
"offpeak",11,58,"BS_9",13,1
"offpeak",11,59,"BS_1",18,1
"offpeak",11,59,"BS_10",19,1
"offpeak",11,59,"BS_11",8,1
"offpeak",11,59,"BS_4",12,1
"offpeak",11,59,"BS_5",8,1
"offpeak",11,59,"BS_6",18,1
"offpeak",11,59,"BS_9",17,1
"offpeak",11,60,"BS_1",20,1
"offpeak",11,60,"BS_10",21,1
"offpeak",11,60,"BS_11",7,1
"offpeak",11,60,"BS_4",10,1
"offpeak",11,60,"BS_5",8,1
"offpeak",11,60,"BS_6",17,1
"offpeak",11,60,"BS_9",17,1
"offpeak",11,61,"BS_1",20,1
"offpeak",11,61,"BS_10",25,1
"offpeak",11,61,"BS_11",6,1
"offpeak",11,61,"BS_4",8,1
"offpeak",11,61,"BS_5",9,1
"offpeak",11,61,"BS_6",15,1
"offpeak",11,61,"BS_9",17,1
"offpeak",11,62,"BS_1",22,1
"offpeak",11,62,"BS_10",25,1
"offpeak",11,62,"BS_11",7,1
"offpeak",11,62,"BS_4",9,1
"offpeak",11,62,"BS_5",10,1
"offpeak",11,62,"BS_6",12,1
"offpeak",11,62,"BS_9",15,1
"offpeak",11,63,"BS_1",23,1
"offpeak",11,63,"BS_10",21,1
"offpeak",11,63,"BS_11",6,1
"offpeak",11,63,"BS_4",7,1
"offpeak",11,63,"BS_5",10,1
"offpeak",11,63,"BS_6",16,1
"offpeak",11,63,"BS_9",17,1
"offpeak",11,64,"BS_1",23,1
"offpeak",11,64,"BS_10",19,1
"offpeak",11,64,"BS_11",6,1
"offpeak",11,64,"BS_4",7,1
"offpeak",11,64,"BS_5",10,1
"offpeak",11,64,"BS_6",18,1
"offpeak",11,64,"BS_9",17,1
"offpeak",11,65,"BS_1",20,1
"offpeak",11,65,"BS_10",17,1
"offpeak",11,65,"BS_11",9,1
"offpeak",11,65,"BS_4",10,1
"offpeak",11,65,"BS_5",9,1
"offpeak",11,65,"BS_6",19,1
"offpeak",11,65,"BS_9",16,1
"offpeak",11,66,"BS_1",22,1
"offpeak",11,66,"BS_10",16,1
"offpeak",11,66,"BS_11",11,1
"offpeak",11,66,"BS_4",11,1
"offpeak",11,66,"BS_5",8,1
"offpeak",11,66,"BS_6",17,1
"offpeak",11,66,"BS_9",15,1
"offpeak",11,67,"BS_1",22,1
"offpeak",11,67,"BS_10",17,1
"offpeak",11,67,"BS_11",12,1
"offpeak",11,67,"BS_4",10,1
"offpeak",11,67,"BS_5",10,1
"offpeak",11,67,"BS_6",15,1
"offpeak",11,67,"BS_9",14,1
"offpeak",11,68,"BS_1",22,1
"offpeak",11,68,"BS_10",18,1
"offpeak",11,68,"BS_11",11,1
"offpeak",11,68,"BS_4",9,1
"offpeak",11,68,"BS_5",9,1
"offpeak",11,68,"BS_6",16,1
"offpeak",11,68,"BS_9",15,1
"offpeak",11,69,"BS_1",22,1
"offpeak",11,69,"BS_10",17,1
"offpeak",11,69,"BS_11",12,1
"offpeak",11,69,"BS_4",10,1
"offpeak",11,69,"BS_5",7,1
"offpeak",11,69,"BS_6",17,1
"offpeak",11,69,"BS_9",15,1
"offpeak",11,70,"BS_1",23,1
"offpeak",11,70,"BS_10",16,1
"offpeak",11,70,"BS_11",10,1
"offpeak",11,70,"BS_4",9,1
"offpeak",11,70,"BS_5",7,1
"offpeak",11,70,"BS_6",18,1
"offpeak",11,70,"BS_9",17,1
"offpeak",11,71,"BS_1",20,1
"offpeak",11,71,"BS_10",17,1
"offpeak",11,71,"BS_11",11,1
"offpeak",11,71,"BS_4",10,1
"offpeak",11,71,"BS_5",9,1
"offpeak",11,71,"BS_6",15,1
"offpeak",11,71,"BS_9",18,1
"offpeak",11,72,"BS_1",20,1
"offpeak",11,72,"BS_10",19,1
"offpeak",11,72,"BS_11",10,1
"offpeak",11,72,"BS_4",8,1
"offpeak",11,72,"BS_5",9,1
"offpeak",11,72,"BS_6",15,1
"offpeak",11,72,"BS_9",19,1
"offpeak",11,73,"BS_1",21,1
"offpeak",11,73,"BS_10",19,1
"offpeak",11,73,"BS_11",10,1
"offpeak",11,73,"BS_4",9,1
"offpeak",11,73,"BS_5",7,1
"offpeak",11,73,"BS_6",15,1
"offpeak",11,73,"BS_9",19,1
"offpeak",11,74,"BS_1",22,1
"offpeak",11,74,"BS_10",20,1
"offpeak",11,74,"BS_11",10,1
"offpeak",11,74,"BS_4",9,1
"offpeak",11,74,"BS_5",8,1
"offpeak",11,74,"BS_6",14,1
"offpeak",11,74,"BS_9",17,1
"offpeak",11,75,"BS_1",23,1
"offpeak",11,75,"BS_10",20,1
"offpeak",11,75,"BS_11",11,1
"offpeak",11,75,"BS_4",9,1
"offpeak",11,75,"BS_5",7,1
"offpeak",11,75,"BS_6",13,1
"offpeak",11,75,"BS_9",17,1
"offpeak",11,76,"BS_1",25,1
"offpeak",11,76,"BS_10",19,1
"offpeak",11,76,"BS_11",11,1
"offpeak",11,76,"BS_4",11,1
"offpeak",11,76,"BS_5",6,1
"offpeak",11,76,"BS_6",11,1
"offpeak",11,76,"BS_9",17,1
"offpeak",11,77,"BS_1",24,1
"offpeak",11,77,"BS_10",18,1
"offpeak",11,77,"BS_11",10,1
"offpeak",11,77,"BS_4",12,1
"offpeak",11,77,"BS_5",8,1
"offpeak",11,77,"BS_6",11,1
"offpeak",11,77,"BS_9",17,1
"offpeak",11,78,"BS_1",21,1
"offpeak",11,78,"BS_10",19,1
"offpeak",11,78,"BS_11",9,1
"offpeak",11,78,"BS_4",12,1
"offpeak",11,78,"BS_5",6,1
"offpeak",11,78,"BS_6",17,1
"offpeak",11,78,"BS_9",16,1
"offpeak",11,79,"BS_1",22,1
"offpeak",11,79,"BS_10",22,1
"offpeak",11,79,"BS_11",7,1
"offpeak",11,79,"BS_4",12,1
"offpeak",11,79,"BS_5",5,1
"offpeak",11,79,"BS_6",16,1
"offpeak",11,79,"BS_9",16,1
"offpeak",11,80,"BS_1",20,1
"offpeak",11,80,"BS_10",22,1
"offpeak",11,80,"BS_11",6,1
"offpeak",11,80,"BS_4",12,1
"offpeak",11,80,"BS_5",5,1
"offpeak",11,80,"BS_6",19,1
"offpeak",11,80,"BS_9",16,1
"offpeak",11,81,"BS_1",22,1
"offpeak",11,81,"BS_10",23,1
"offpeak",11,81,"BS_11",6,1
"offpeak",11,81,"BS_4",11,1
"offpeak",11,81,"BS_5",5,1
"offpeak",11,81,"BS_6",17,1
"offpeak",11,81,"BS_9",16,1
"offpeak",11,82,"BS_1",22,1
"offpeak",11,82,"BS_10",20,1
"offpeak",11,82,"BS_11",7,1
"offpeak",11,82,"BS_4",13,1
"offpeak",11,82,"BS_5",6,1
"offpeak",11,82,"BS_6",16,1
"offpeak",11,82,"BS_9",16,1
"offpeak",11,83,"BS_1",21,1
"offpeak",11,83,"BS_10",20,1
"offpeak",11,83,"BS_11",6,1
"offpeak",11,83,"BS_4",12,1
"offpeak",11,83,"BS_5",7,1
"offpeak",11,83,"BS_6",18,1
"offpeak",11,83,"BS_9",16,1
"offpeak",11,84,"BS_1",22,1
"offpeak",11,84,"BS_10",19,1
"offpeak",11,84,"BS_11",9,1
"offpeak",11,84,"BS_4",11,1
"offpeak",11,84,"BS_5",7,1
"offpeak",11,84,"BS_6",16,1
"offpeak",11,84,"BS_9",16,1
"offpeak",11,85,"BS_1",21,1
"offpeak",11,85,"BS_10",17,1
"offpeak",11,85,"BS_11",10,1
"offpeak",11,85,"BS_4",13,1
"offpeak",11,85,"BS_5",7,1
"offpeak",11,85,"BS_6",16,1
"offpeak",11,85,"BS_9",16,1
"offpeak",11,86,"BS_1",20,1
"offpeak",11,86,"BS_10",16,1
"offpeak",11,86,"BS_11",8,1
"offpeak",11,86,"BS_4",13,1
"offpeak",11,86,"BS_5",9,1
"offpeak",11,86,"BS_6",17,1
"offpeak",11,86,"BS_9",17,1
"offpeak",11,87,"BS_1",21,1
"offpeak",11,87,"BS_10",15,1
"offpeak",11,87,"BS_11",6,1
"offpeak",11,87,"BS_4",13,1
"offpeak",11,87,"BS_5",10,1
"offpeak",11,87,"BS_6",17,1
"offpeak",11,87,"BS_9",18,1
"offpeak",11,88,"BS_1",21,1
"offpeak",11,88,"BS_10",17,1
"offpeak",11,88,"BS_11",4,1
"offpeak",11,88,"BS_4",11,1
"offpeak",11,88,"BS_5",11,1
"offpeak",11,88,"BS_6",19,1
"offpeak",11,88,"BS_9",17,1
"offpeak",11,89,"BS_1",21,1
"offpeak",11,89,"BS_10",22,1
"offpeak",11,89,"BS_11",6,1
"offpeak",11,89,"BS_4",12,1
"offpeak",11,89,"BS_5",12,1
"offpeak",11,89,"BS_6",13,1
"offpeak",11,89,"BS_9",14,1
"offpeak",11,90,"BS_1",20,1
"offpeak",11,90,"BS_10",20,1
"offpeak",11,90,"BS_11",6,1
"offpeak",11,90,"BS_4",10,1
"offpeak",11,90,"BS_5",11,1
"offpeak",11,90,"BS_6",12,1
"offpeak",11,90,"BS_9",21,1
"offpeak",11,91,"BS_1",17,1
"offpeak",11,91,"BS_10",20,1
"offpeak",11,91,"BS_11",7,1
"offpeak",11,91,"BS_4",11,1
"offpeak",11,91,"BS_5",13,1
"offpeak",11,91,"BS_6",11,1
"offpeak",11,91,"BS_9",21,1
"offpeak",11,92,"BS_1",16,1
"offpeak",11,92,"BS_10",18,1
"offpeak",11,92,"BS_11",9,1
"offpeak",11,92,"BS_4",13,1
"offpeak",11,92,"BS_5",11,1
"offpeak",11,92,"BS_6",13,1
"offpeak",11,92,"BS_9",20,1
"offpeak",11,93,"BS_1",20,1
"offpeak",11,93,"BS_10",15,1
"offpeak",11,93,"BS_11",7,1
"offpeak",11,93,"BS_4",11,1
"offpeak",11,93,"BS_5",11,1
"offpeak",11,93,"BS_6",17,1
"offpeak",11,93,"BS_9",19,1
"offpeak",11,94,"BS_1",21,1
"offpeak",11,94,"BS_10",14,1
"offpeak",11,94,"BS_11",6,1
"offpeak",11,94,"BS_4",11,1
"offpeak",11,94,"BS_5",11,1
"offpeak",11,94,"BS_6",18,1
"offpeak",11,94,"BS_9",19,1
"offpeak",11,95,"BS_1",17,1
"offpeak",11,95,"BS_10",14,1
"offpeak",11,95,"BS_11",6,1
"offpeak",11,95,"BS_4",13,1
"offpeak",11,95,"BS_5",11,1
"offpeak",11,95,"BS_6",19,1
"offpeak",11,95,"BS_9",20,1
"offpeak",11,96,"BS_1",17,1
"offpeak",11,96,"BS_10",15,1
"offpeak",11,96,"BS_11",5,1
"offpeak",11,96,"BS_4",13,1
"offpeak",11,96,"BS_5",12,1
"offpeak",11,96,"BS_6",20,1
"offpeak",11,96,"BS_9",18,1
"offpeak",11,97,"BS_1",13,1
"offpeak",11,97,"BS_10",18,1
"offpeak",11,97,"BS_11",6,1
"offpeak",11,97,"BS_4",12,1
"offpeak",11,97,"BS_5",13,1
"offpeak",11,97,"BS_6",20,1
"offpeak",11,97,"BS_9",18,1
"offpeak",11,98,"BS_1",15,1
"offpeak",11,98,"BS_10",19,1
"offpeak",11,98,"BS_11",5,1
"offpeak",11,98,"BS_4",11,1
"offpeak",11,98,"BS_5",11,1
"offpeak",11,98,"BS_6",18,1
"offpeak",11,98,"BS_9",21,1
"offpeak",11,99,"BS_1",13,1
"offpeak",11,99,"BS_10",21,1
"offpeak",11,99,"BS_11",7,1
